80010, 0.00380, 0.005
80020, 0.00298, 0.005
80030, 0.00403, 0.005
80040, 0.00296, 0.005
80050, 0.00328, 0.005
80060, 0.00444, 0.005
80070, 0.00314, 0.005
80080, 0.00312, 0.005
80090, 0.00290, 0.005
80100, 0.00461, 0.005
80110, 0.00364, 0.005
80120, 0.00412, 0.005
80130, 0.00265, 0.005
80140, 0.00393, 0.005
80150, 0.00289, 0.005
80160, 0.00339, 0.005
80170, 0.00315, 0.005
80180, 0.00433, 0.005
80190, 0.00291, 0.005
80200, 0.00249, 0.005
80210, 0.00317, 0.005
80220, 0.00453, 0.005
80230, 0.00292, 0.005
80240, 0.00318, 0.005
80250, 0.00267, 0.005
80260, 0.00321, 0.005
80270, 0.00390, 0.005
80280, 0.00347, 0.005
80290, 0.00373, 0.005
80300, 0.00506, 0.005
80310, 0.00380, 0.005
80320, 0.00333, 0.005
80330, 0.00469, 0.005
80340, 0.00249, 0.005
80350, 0.00257, 0.005
80360, 0.00327, 0.005
80370, 0.00301, 0.005
80380, 0.00311, 0.005
80390, 0.00383, 0.005
80400, 0.00324, 0.005
80410, 0.00320, 0.005
80420, 0.00299, 0.005
80430, 0.00411, 0.005
80440, 0.00336, 0.005
80450, 0.00371, 0.005
80460, 0.00343, 0.005
80470, 0.00341, 0.005
80480, 0.00241, 0.005
80490, 0.00382, 0.005
80500, 0.00297, 0.005
80510, 0.00280, 0.005
80520, 0.00299, 0.005
80530, 0.00338, 0.005
80540, 0.00335, 0.005
80550, 0.00392, 0.005
80560, 0.00356, 0.005
80570, 0.00386, 0.005
80580, 0.00318, 0.005
80590, 0.00275, 0.005
80600, 0.00363, 0.005
80610, 0.00288, 0.005
80620, 0.00383, 0.005
80630, 0.00327, 0.005
80640, 0.00310, 0.005
80650, 0.00320, 0.005
80660, 0.00306, 0.005
80670, 0.00288, 0.005
80680, 0.00246, 0.005
80690, 0.00333, 0.005
80700, 0.00260, 0.005
80710, 0.00343, 0.005
80720, 0.00420, 0.005
80730, 0.00290, 0.005
80740, 0.00308, 0.005
80750, 0.00322, 0.005
80760, 0.00279, 0.005
80770, 0.00361, 0.005
80780, 0.00332, 0.005
80790, 0.00261, 0.005
80800, 0.00447, 0.005
80810, 0.00319, 0.005
80820, 0.00302, 0.005
80830, 0.00291, 0.005
80840, 0.00289, 0.005
80850, 0.00371, 0.005
80860, 0.00248, 0.005
80870, 0.00271, 0.005
80880, 0.00349, 0.005
80890, 0.00372, 0.005
80900, 0.00273, 0.005
80910, 0.00295, 0.005
80920, 0.00326, 0.005
80930, 0.00348, 0.005
80940, 0.00340, 0.005
80950, 0.00408, 0.005
80960, 0.00400, 0.005
80970, 0.00246, 0.005
80980, 0.00371, 0.005
80990, 0.00328, 0.005
81000, 0.00365, 0.005
81010, 0.00340, 0.005
81020, 0.00255, 0.005
81030, 0.00305, 0.005
81040, 0.00313, 0.005
81050, 0.00289, 0.005
81060, 0.00303, 0.005
81070, 0.00276, 0.005
81080, 0.00275, 0.005
81090, 0.00332, 0.005
81100, 0.00307, 0.005
81110, 0.00278, 0.005
81120, 0.00308, 0.005
81130, 0.00317, 0.005
81140, 0.00277, 0.005
81150, 0.00311, 0.005
81160, 0.00297, 0.005
81170, 0.00305, 0.005
81180, 0.00230, 0.005
81190, 0.00299, 0.005
81200, 0.00305, 0.005
81210, 0.00330, 0.005
81220, 0.00289, 0.005
81230, 0.00293, 0.005
81240, 0.00460, 0.005
81250, 0.00284, 0.005
81260, 0.00354, 0.005
81270, 0.00361, 0.005
81280, 0.00337, 0.005
81290, 0.00361, 0.005
81300, 0.00280, 0.005
81310, 0.00344, 0.005
81320, 0.00273, 0.005
81330, 0.00378, 0.005
81340, 0.00301, 0.005
81350, 0.00317, 0.005
81360, 0.00371, 0.005
81370, 0.00322, 0.005
81380, 0.00279, 0.005
81390, 0.00308, 0.005
81400, 0.00309, 0.005
81410, 0.00352, 0.005
81420, 0.00308, 0.005
81430, 0.00325, 0.005
81440, 0.00287, 0.005
81450, 0.00418, 0.005
81460, 0.00256, 0.005
81470, 0.00409, 0.005
81480, 0.00252, 0.005
81490, 0.00305, 0.005
81500, 0.00296, 0.005
81510, 0.00313, 0.005
81520, 0.00351, 0.005
81530, 0.00375, 0.005
81540, 0.00284, 0.005
81550, 0.00315, 0.005
81560, 0.00255, 0.005
81570, 0.00438, 0.005
81580, 0.00284, 0.005
81590, 0.00364, 0.005
81600, 0.00336, 0.005
81610, 0.00360, 0.005
81620, 0.00319, 0.005
81630, 0.00381, 0.005
81640, 0.00456, 0.005
81650, 0.00307, 0.005
81660, 0.00308, 0.005
81670, 0.00322, 0.005
81680, 0.00339, 0.005
81690, 0.00305, 0.005
81700, 0.00273, 0.005
81710, 0.00288, 0.005
81720, 0.00311, 0.005
81730, 0.00277, 0.005
81740, 0.00300, 0.005
81750, 0.00272, 0.005
81760, 0.00271, 0.005
81770, 0.00259, 0.005
81780, 0.00404, 0.005
81790, 0.00271, 0.005
81800, 0.00348, 0.005
81810, 0.00444, 0.005
81820, 0.00248, 0.005
81830, 0.00331, 0.005
81840, 0.00263, 0.005
81850, 0.00277, 0.005
81860, 0.00303, 0.005
81870, 0.00395, 0.005
81880, 0.00304, 0.005
81890, 0.00260, 0.005
81900, 0.00356, 0.005
81910, 0.00299, 0.005
81920, 0.00339, 0.005
81930, 0.00272, 0.005
81940, 0.00346, 0.005
81950, 0.00318, 0.005
81960, 0.00380, 0.005
81970, 0.00359, 0.005
81980, 0.00293, 0.005
81990, 0.00229, 0.005
82000, 0.00272, 0.005
82010, 0.00256, 0.005
82020, 0.00392, 0.005
82030, 0.00395, 0.005
82040, 0.00251, 0.005
82050, 0.00415, 0.005
82060, 0.00285, 0.005
82070, 0.00348, 0.005
82080, 0.00338, 0.005
82090, 0.00337, 0.005
82100, 0.00229, 0.005
82110, 0.00344, 0.005
82120, 0.00457, 0.005
82130, 0.00326, 0.005
82140, 0.00279, 0.005
82150, 0.00277, 0.005
82160, 0.00298, 0.005
82170, 0.00331, 0.005
82180, 0.00370, 0.005
82190, 0.00319, 0.005
82200, 0.00313, 0.005
82210, 0.00371, 0.005
82220, 0.00272, 0.005
82230, 0.00209, 0.005
82240, 0.00447, 0.005
82250, 0.00373, 0.005
82260, 0.00335, 0.005
82270, 0.00350, 0.005
82280, 0.00283, 0.005
82290, 0.00319, 0.005
82300, 0.00259, 0.005
82310, 0.00378, 0.005
82320, 0.00423, 0.005
82330, 0.00341, 0.005
82340, 0.00361, 0.005
82350, 0.00385, 0.005
82360, 0.00358, 0.005
82370, 0.00329, 0.005
82380, 0.00288, 0.005
82390, 0.00279, 0.005
82400, 0.00344, 0.005
82410, 0.00327, 0.005
82420, 0.00426, 0.005
82430, 0.00343, 0.005
82440, 0.00303, 0.005
82450, 0.00351, 0.005
82460, 0.00353, 0.005
82470, 0.00384, 0.005
82480, 0.00294, 0.005
82490, 0.00273, 0.005
82500, 0.00401, 0.005
82510, 0.00398, 0.005
82520, 0.00287, 0.005
82530, 0.00274, 0.005
82540, 0.00354, 0.005
82550, 0.00300, 0.005
82560, 0.00383, 0.005
82570, 0.00505, 0.005
82580, 0.00368, 0.005
82590, 0.00263, 0.005
82600, 0.00278, 0.005
82610, 0.00297, 0.005
82620, 0.00343, 0.005
82630, 0.00223, 0.005
82640, 0.00325, 0.005
82650, 0.00289, 0.005
82660, 0.00334, 0.005
82670, 0.00347, 0.005
82680, 0.00293, 0.005
82690, 0.00240, 0.005
82700, 0.00332, 0.005
82710, 0.00294, 0.005
82720, 0.00320, 0.005
82730, 0.00295, 0.005
82740, 0.00464, 0.005
82750, 0.00288, 0.005
82760, 0.00353, 0.005
82770, 0.00300, 0.005
82780, 0.00313, 0.005
82790, 0.00314, 0.005
82800, 0.00413, 0.005
82810, 0.00322, 0.005
82820, 0.00287, 0.005
82830, 0.00338, 0.005
82840, 0.00259, 0.005
82850, 0.00359, 0.005
82860, 0.00349, 0.005
82870, 0.00329, 0.005
